Pose					roll		pitch		yaw		translation_x	translation_y	translation_z
-----------------------------------------------------------------------------------------------------
Pose 163:	   0.56308	   0.00484	   0.26887	       -0.07622	       -0.04305	       -0.02141
Pose 164:	   0.56312	   0.00494	   0.26890	       -0.07649	       -0.04291	       -0.02148
Pose 165:	   0.56316	   0.00504	   0.26895	       -0.07677	       -0.04277	       -0.02154
Pose 166:	   0.56319	   0.00515	   0.26901	       -0.07707	       -0.04263	       -0.02159
Pose 167:	   0.56325	   0.00530	   0.26917	       -0.07762	       -0.04250	       -0.02171
Pose 168:	   0.56330	   0.00549	   0.26934	       -0.07823	       -0.04237	       -0.02183
Pose 169:	   0.56338	   0.00570	   0.26954	       -0.07891	       -0.04230	       -0.02195
Pose 170:	   0.56342	   0.00589	   0.26984	       -0.07963	       -0.04222	       -0.02204
Pose 171:	   0.56345	   0.00602	   0.27002	       -0.08007	       -0.04213	       -0.02223
Pose 172:	   0.56342	   0.00603	   0.27014	       -0.08016	       -0.04199	       -0.02228
Pose 173:	   0.56341	   0.00606	   0.27026	       -0.08030	       -0.04185	       -0.02236
Pose 174:	   0.56342	   0.00611	   0.27032	       -0.08037	       -0.04175	       -0.02239
Pose 175:	   0.56344	   0.00614	   0.27036	       -0.08062	       -0.04038	       -0.02251
Pose 176:	   0.56357	   0.00632	   0.27029	       -0.08100	       -0.04025	       -0.02258
Pose 177:	   0.56359	   0.00634	   0.27030	       -0.08106	       -0.04014	       -0.02261
Pose 178:	   0.56373	   0.00653	   0.27025	       -0.08144	       -0.04015	       -0.02266
Pose 179:	   0.56377	   0.00658	   0.27022	       -0.08153	       -0.04003	       -0.02275
Pose 180:	   0.56388	   0.00674	   0.27019	       -0.08185	       -0.04004	       -0.02274
Pose 181:	   0.56390	   0.00676	   0.27021	       -0.08190	       -0.03992	       -0.02283
Pose 182:	   0.56399	   0.00690	   0.27018	       -0.08221	       -0.03992	       -0.02281
Pose 183:	   0.56399	   0.00690	   0.27018	       -0.08223	       -0.03978	       -0.02282
Pose 184:	   0.56401	   0.00692	   0.27016	       -0.08226	       -0.03976	       -0.02287
Pose 185:	   0.56405	   0.00696	   0.27017	       -0.08241	       -0.03962	       -0.02292
Pose 186:	   0.56412	   0.00704	   0.27015	       -0.08266	       -0.03961	       -0.02301
Pose 187:	   0.56411	   0.00704	   0.27018	       -0.08271	       -0.03946	       -0.02305
Pose 188:	   0.56414	   0.00706	   0.27015	       -0.08280	       -0.03943	       -0.02315
Pose 189:	   0.56414	   0.00706	   0.27015	       -0.08282	       -0.03929	       -0.02316
Pose 190:	   0.56418	   0.00709	   0.27014	       -0.08296	       -0.03925	       -0.02324
Pose 191:	   0.56417	   0.00709	   0.27016	       -0.08298	       -0.03912	       -0.02331
Pose 192:	   0.56420	   0.00711	   0.27015	       -0.08307	       -0.03908	       -0.02335
Pose 193:	   0.56419	   0.00710	   0.27017	       -0.08307	       -0.03895	       -0.02339
Pose 194:	   0.56426	   0.00715	   0.27009	       -0.08313	       -0.03896	       -0.02346
Pose 195:	   0.56432	   0.00724	   0.27012	       -0.08336	       -0.03884	       -0.02361
Pose 196:	   0.56435	   0.00726	   0.27010	       -0.08341	       -0.03881	       -0.02367
Pose 197:	   0.56442	   0.00735	   0.27013	       -0.08365	       -0.03875	       -0.02378
Pose 198:	   0.56448	   0.00742	   0.27016	       -0.08384	       -0.03862	       -0.02390
Pose 199:	   0.56455	   0.00750	   0.27020	       -0.08421	       -0.03750	       -0.02413
Pose 200:	   0.56460	   0.00757	   0.27024	       -0.08441	       -0.03738	       -0.02428
Pose 201:	   0.56460	   0.00757	   0.27024	       -0.08441	       -0.03738	       -0.02428
Pose 202:	   0.56473	   0.00775	   0.27033	       -0.08475	       -0.03718	       -0.02457
Pose 203:	   0.56481	   0.00784	   0.27034	       -0.08498	       -0.03707	       -0.02472
Pose 204:	   0.56482	   0.00786	   0.27037	       -0.08504	       -0.03690	       -0.02481
Pose 205:	   0.56488	   0.00794	   0.27040	       -0.08525	       -0.03676	       -0.02502
Pose 206:	   0.56494	   0.00800	   0.27042	       -0.08547	       -0.03661	       -0.02520
Pose 207:	   0.56499	   0.00806	   0.27046	       -0.08570	       -0.03646	       -0.02538
Pose 208:	   0.56507	   0.00818	   0.27051	       -0.08599	       -0.03633	       -0.02560
Pose 209:	   0.56513	   0.00823	   0.27053	       -0.08613	       -0.03620	       -0.02574
Pose 210:	   0.56517	   0.00828	   0.27057	       -0.08628	       -0.03605	       -0.02589
Pose 211:	   0.56521	   0.00832	   0.27060	       -0.08661	       -0.03457	       -0.02613
Pose 212:	   0.56525	   0.00836	   0.27062	       -0.08673	       -0.03444	       -0.02627
Pose 213:	   0.56554	   0.00870	   0.27064	       -0.08672	       -0.03470	       -0.02611
Pose 214:	   0.56554	   0.00870	   0.27064	       -0.08672	       -0.03470	       -0.02611
Pose 215:	   0.56558	   0.00876	   0.27069	       -0.08688	       -0.03455	       -0.02632
Pose 216:	   0.56574	   0.00892	   0.27066	       -0.08728	       -0.03460	       -0.02662
Pose 217:	   0.56591	   0.00911	   0.27066	       -0.08765	       -0.03455	       -0.02687
Pose 218:	   0.56591	   0.00911	   0.27066	       -0.08765	       -0.03455	       -0.02687
Pose 219:	   0.56618	   0.00937	   0.27058	       -0.08801	       -0.03458	       -0.02710
Pose 220:	   0.56621	   0.00939	   0.27060	       -0.08814	       -0.03457	       -0.02728
Pose 221:	   0.56635	   0.00954	   0.27058	       -0.08845	       -0.03450	       -0.02744
Pose 222:	   0.56639	   0.00953	   0.27061	       -0.08862	       -0.03452	       -0.02770
Pose 223:	   0.56653	   0.00969	   0.27061	       -0.08889	       -0.03447	       -0.02767
Pose 224:	   0.56656	   0.00970	   0.27063	       -0.08903	       -0.03446	       -0.02784
Pose 225:	   0.56672	   0.00988	   0.27061	       -0.08931	       -0.03442	       -0.02784
Pose 226:	   0.56677	   0.00992	   0.27061	       -0.08939	       -0.03445	       -0.02796
Pose 227:	   0.56692	   0.01010	   0.27061	       -0.08963	       -0.03441	       -0.02793
Pose 228:	   0.56704	   0.01020	   0.27055	       -0.08985	       -0.03448	       -0.02809
Pose 229:	   0.56719	   0.01039	   0.27057	       -0.09011	       -0.03445	       -0.02807
Pose 230:	   0.56730	   0.01047	   0.27053	       -0.09040	       -0.03448	       -0.02826
Pose 231:	   0.56732	   0.01050	   0.27055	       -0.09050	       -0.03431	       -0.02828
Pose 232:	   0.56745	   0.01061	   0.27051	       -0.09081	       -0.03435	       -0.02848
Pose 233:	   0.56762	   0.01084	   0.27057	       -0.09134	       -0.03423	       -0.02874
Pose 234:	   0.56778	   0.01109	   0.27065	       -0.09170	       -0.03411	       -0.02901
Pose 235:	   0.56785	   0.01120	   0.27077	       -0.09225	       -0.03294	       -0.02947
Pose 236:	   0.56788	   0.01127	   0.27090	       -0.09254	       -0.03276	       -0.02980
Pose 237:	   0.56859	   0.01215	   0.27138	       -0.09428	       -0.03297	       -0.03036
Pose 238:	   0.56859	   0.01215	   0.27138	       -0.09428	       -0.03295	       -0.03036
Pose 239:	   0.56864	   0.01231	   0.27168	       -0.09452	       -0.03292	       -0.03044
Pose 240:	   0.56871	   0.01243	   0.27189	       -0.09507	       -0.03290	       -0.03073
Pose 241:	   0.56871	   0.01243	   0.27189	       -0.09507	       -0.03290	       -0.03073
Pose 242:	   0.56898	   0.01299	   0.27242	       -0.09622	       -0.03282	       -0.03124
Pose 243:	   0.56908	   0.01313	   0.27254	       -0.09655	       -0.03268	       -0.03145
